sku,name,store_view_code,dimension,dimensions_mm,i1out,operating_temperature_range,total_output_power_w,v1out_vdc,v2out_vdc,vin_range,series,attribute_set_code,product_type,categories,product_websites,description,short_description,weight,product_online,tax_class_name,visibility,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,country_of_manufacture,as_tran_application,as_tran_depth_mm,as_tran_height_inch,as_tran_height_mm,as_tran_isolation_voltage_vrms,as_tran_mounting_option,as_tran_package_qty,as_tran_package_style,as_tran_package_weght_g,as_tran_turn_ratio,as_tran_turn_ratio_pri,as_tran_turn_ratio_sec,as_tran_turn_ratio_sec2,as_tran_type,as_tran_width_mm,brochure,case,case_drawing,case_material,cfc_cb_i,cfc_cb_m,cfc_d_i,cfc_ul_i,cfc_ul_m,cfc_vde_i,cmc_current_rating_madc,cmc_dc_resistance_max_mom,cmc_depth_mm,cmc_height_mm,cmc_inductance_nom_muh,cmc_mounting_option,cmc_width_mm,color,configurable_dpm,current_ratio_amps,current_shunt,current_transformer,data_sheet,daylight_readable,dc_current_max,dc_resistance,dc_resistance_max,dc_resistance_secondary_max,design_origin,digit_height_inch,digit_height_mm,display_type,dosa,efficiency,enable_googlecheckout,eol_date,face_dim_view,face_view,features,form_factor,humidity,i2out,i3out,i4out,input_current,input_impedance_mohm,isolation_vac,isolation_vdc,isolation_voltage,is_imported,is_recurring,line_regulation_max,load_regulation_max,location,loop_drop_v,manufacturer,max_leakage_inductance,measuring_condition,measuring_range,measurment_type,meter_back_view,meter_dim_view,mounting_type,number_of_digit,output_current_range,output_power_total_w,package_style,pard_typical,pcs_180mm,pcs_330mm,pc_board_view,pinout,pinout_drawning,power_supply_current_ma,power_supply_isolation,power_supply_type,power_supply_v,primary_inductance_typical,production_date,product_brief,product_status,p_tran_dc_resist_secondary_1,p_tran_dc_resist_secondary_2,quality,rated_current_a,rated_output_mv,recom_current_transformer_desc,recom_current_transformer_name,recom_shunt_2_desc,recom_shunt_2_name,recom_shunt_3_desc,recom_shunt_3_name,recom_shunt_desc,recom_shunt_name,recurring_profile,regional_availability,replacement_part,resistance_ohm_25,resolution_v,ripple_noise,rohs_5,rohs_6,rohs_exc_11,rohs_exc_34,rohs_exc_6a,rohs_exc_6c,rohs_exc_7a,rohs_exc_7b,rohs_exc_7c1,rohs_exc_7c2,rohs_exc_7c3,rohs_exc_8,series_description,series_headline,series_primary,series_status,series_type,shielding,shunt_high_mv,shunt_low_mv,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,turn_ratio,update_rate_samples_sec,v1in_regulated,v1out_range_vdc,v1out_vdc_number,v2in_regulated,v3out_vdc,v4out_vdc,vin_max,vin_min,vin_nominal,volt_time_product,weight_g,weight_oz,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
NTE0315MC-R,NTE0315MC-R,,0.5 x 0.441 x 0.26,12.7 x 11.2 x 6.6,0.066,-40 to 85,1,15,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","15V 66mA,Single Output Isolated DC-DC Converter1kVDC, 2.97-3.63V input, Tape and Reel format","15V 66mA,Single Output Isolated DC-DC Converter1kVDC, 2.97-3.63V input, Tape and Reel format",0,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:36 AM","1/7/19, 5:15 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nte.pdf,,,,,,Murata Power Solutions,,,,,77,Yes,,,,,,,,,,400,,,1000,,No,No,1.2,14,K,,,,,,,,,Surface Mount,,,1,,,,,,,/p-nte.gif,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,The NTE series of miniature surface mounted DC/DC Converters employ leadframe technology and transfer moulding techniques to bring all of the benefi ts of IC style packaging to hybrid circuitry. The co-planarity of the pin positions is based upon IEC 191-6:1990. The devices are suitable for all applications where high volume production is envisaged.,Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,15,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
NXE1S0303MC,NXE1S0303MC,,0.5 x 0.410 x 0.172,12.70 x 10.41 x 4.36,0.303,-40 to 85,1,3.3,,2.97 to 3.63,NXE1,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","3.3V 303mA, Isolated 1W Input Single Output DC-DC Converter 3kVDC, 2.97-3.63V Input","3.3V 303mA, Isolated 1W Input Single Output DC-DC Converter 3kVDC, 2.97-3.63V Input",,1,0,"Catalog, Search",,,,,,,"11/30/15, 7:03 PM","1/7/19, 6:24 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxe1.pdf,,,,,,Murata Power Solutions,,,,,66,Yes,,,,,,,,,,415,,,3000,,No,No,1.2,15,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,"UL60950, ANSI/AAMI ES60601-1 ",,,,,,,,,,,,,,,,55,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXE1 series is a new range of low cost, lower profile, fully automated manufacture surface mount DC/DC converters. The NXE1 series automated manufacturing process with substrate Embedded Transformer, offers increased product reliability and repeatability of performance in a halogen free, iLGA inspectable package. The NXE1 series, industry standard footprint is compatible with existing designs. The NXE1 series has a MSL rating 2, and is compatible with a peak reflow solder temperature of 245°C as per J-STD-020 and J-STD-075.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,3.3,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
NXE1S0305MC,NXE1S0305MC,,0.5 x 0.410 x 0.172,12.70 x 10.41 x 4.36,0.2,-40 to 85,1,5,,2.97 to 3.63,NXE1,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","5V 200mA, Isolated 1W Input Single Output DC-DC Converter 3kVDC, 2.97-3.63V Input
","5V 200mA, Isolated 1W Input Single Output DC-DC Converter 3kVDC, 2.97-3.63V Input

",,1,0,"Catalog, Search",,,,,,,"11/30/15, 7:03 PM","1/7/19, 6:24 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxe1.pdf,,,,,,Murata Power Solutions,,,,,70,Yes,,,,,,,,,,415,,,3000,,No,No,1.2,13,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,"UL60950, ANSI/AAMI ES60601-1 ",,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXE1 series is a new range of low cost, lower profile, fully automated manufacture surface mount DC/DC converters. The NXE1 series automated manufacturing process with substrate Embedded Transformer, offers increased product reliability and repeatability of performance in a halogen free, iLGA inspectable package. The NXE1 series, industry standard footprint is compatible with existing designs. The NXE1 series has a MSL rating 2, and is compatible with a peak reflow solder temperature of 245°C as per J-STD-020 and J-STD-075.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,5,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
NXJ1S0303MC,NXJ1S0303MC,,0.540 x 0.412 x 0.172,13.72 x 10.46 x 4.36,0.333,-40 to 85,1,3.3,,2.97 to 3.63,NXJ1,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","3.3V 333mA, Isolated 1W Input Single Output  DC-DC Converter 4.2kVDC, 2.97-3.63V Input","3.3V 333mA, Isolated 1W Input Single Output  DC-DC Converter 4.2kVDC, 2.97-3.63V Input",,1,0,"Catalog, Search",,,,,,,"8/6/15, 8:42 PM","1/7/19, 6:23 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/power/ncl/kdc_nxj1.pdf,,,,,,Murata Power Solutions,,,,,69.5,Yes,,,,,,,,,,400,,,4200,,No,No,1.2,11.5,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950 & ES60601-1,,,,,,,,,,,,,,,,75,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ1 series is a new range of low cost, lower profile, fully automated manufacture surface mount DC/DC converters. The NXJ1 series automated manufacturing process with substrate Embedded Transformer, offers increased product reliability and repeatability of performance in a halogen free, iLGA inspectable package. The NXJ1 series, industry standard footprint is compatible with existing designs. The NXJ1 series has a MSL rating 2, and is compatible with a peak reflow solder temperature of 245°C as per J-STD-020 and J-STD-075.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,3.3,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
NXJ1S0305MC,NXJ1S0305MC,,0.540 x 0.412 x 0.172,13.72 x 10.46 x 4.36,0.2,-40 to 85,1,5,,2.97 to 3.63,NXJ1,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","5V 200mA, Isolated 1W Input Single Output  DC-DC Converter 4.2kVDC, 2.97-3.63V Input","5V 200mA, Isolated 1W Input Single Output  DC-DC Converter 4.2kVDC, 2.97-3.63V Input",,1,0,"Catalog, Search",,,,,,,"8/6/15, 8:42 PM","1/7/19, 6:23 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/power/ncl/kdc_nxj1.pdf,,,,,,Murata Power Solutions,,,,,72,Yes,,,,,,,,,,400,,,4200,,No,No,1.2,10,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950 & ES60601-1,,,,,,,,,,,,,,,,25,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ1 series is a new range of low cost, lower profile, fully automated manufacture surface mount DC/DC converters. The NXJ1 series automated manufacturing process with substrate Embedded Transformer, offers increased product reliability and repeatability of performance in a halogen free, iLGA inspectable package. The NXJ1 series, industry standard footprint is compatible with existing designs. The NXJ1 series has a MSL rating 2, and is compatible with a peak reflow solder temperature of 245°C as per J-STD-020 and J-STD-075.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,5,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
NXJ2S0505MC,NXJ2S0505MC,,0.63 x 0.57 x 0.124,16 x 14.48 x 3.16,400,-40 to 85,2,5,,4.5 to 5.5,NXJ2,DC/DC Converters1,simple,"Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated,Default Category/Power Products/DC-DC Converters/Isolated/Single Output","power,murataps,base","<p>5V 400mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 4.5-5.5V Input</p>","<p>5V 400mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 4.5-5.5V Input</p>",,1,0,"Catalog, Search",,,,,,,"5/2/18, 11:50 PM","1/7/19, 8:27 PM",,,Block after Info Column,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxj2.pdf,,,,,,Murata Power Solutions,,,,,72.5,Yes,,,,,,,,,,550,,,5200,,No,No,1.2,10,K,,,,,,,,,Surface Mount,,,2,,,,,,,,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,50,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ2 series is a new range of lower profile,
fully automated manufacture surface mount
DC-DC converters. The NXJ2 series automated
manufacturing process with substrate Embedded
Transformer, offers increased product reliability
and repeatability of performance in a halogen
free, iLGA inspectable package. The NXJ2 series,
industry standard footprint is compatible with
existing designs.
The NXJ2 series has a MSL rating 2, and is compatible
with a peak reflow solder temperature of
260˚C as per J-STD-020.
",Isolated 2W Single Output SM DC-DC Converters,,,,,,,,,,,,,,5,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
NXJ2S1212MC,NXJ2S1212MC,,0.63 x 0.57 x 0.124,16 x 14.48 x 3.16,167,-40 to 85,2,12,,10.8 to 13.2,NXJ2,DC/DC Converters1,simple,"Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated,Default Category/Power Products/DC-DC Converters/Isolated/Single Output","power,murataps,base","<p>12V 167mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 10.8-13.2V Input</p>","<p>12V 167mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 10.8-13.2V Input</p>",,1,0,"Catalog, Search",,,,,,,"5/2/18, 11:50 PM","1/7/19, 8:27 PM",,,Block after Info Column,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxj2.pdf,,,,,,Murata Power Solutions,,,,,75,Yes,,,,,,,,,,215,,,5200,,No,No,1.2,9,K,,,,,,,,,Surface Mount,,,2,,,,,,,,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,30,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ2 series is a new range of lower profile,
fully automated manufacture surface mount
DC-DC converters. The NXJ2 series automated
manufacturing process with substrate Embedded
Transformer, offers increased product reliability
and repeatability of performance in a halogen
free, iLGA inspectable package. The NXJ2 series,
industry standard footprint is compatible with
existing designs.
The NXJ2 series has a MSL rating 2, and is compatible
with a peak reflow solder temperature of
260˚C as per J-STD-020.
","Isolated 2W Single Output SM DC-DC Converters
",,,,,,,,,,,,,,12,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
NXJ2S1215MC,NXJ2S1215MC,,0.63 x 0.57 x 0.124,16 x 14.48 x 3.16,133,-40 to 85,2,15,,10.8 to 13.2,NXJ2,DC/DC Converters1,simple,"Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated,Default Category/Power Products/DC-DC Converters/Isolated/Single Output","power,murataps,base","<p>15V 133mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 10.8-13.2V Input</p>","<p>15V 133mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 10.8-13.2V Input</p>",,1,0,"Catalog, Search",,,,,,,"5/2/18, 11:50 PM","1/7/19, 8:27 PM",,,Block after Info Column,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxj2.pdf,,,,,,Murata Power Solutions,,,,,77.5,Yes,,,,,,,,,,215,,,5200,,No,No,1.2,10,K,,,,,,,,,Surface Mount,,,2,,,,,,,,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,25,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ2 series is a new range of lower profile,
fully automated manufacture surface mount
DC-DC converters. The NXJ2 series automated
manufacturing process with substrate Embedded
Transformer, offers increased product reliability
and repeatability of performance in a halogen
free, iLGA inspectable package. The NXJ2 series,
industry standard footprint is compatible with
existing designs.
The NXJ2 series has a MSL rating 2, and is compatible
with a peak reflow solder temperature of
260˚C as per J-STD-020.
","Isolated 2W Single Output SM DC-DC Converters
",,,,,,,,,,,,,,15,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
NXJ2S2405MC,NXJ2S2405MC,,0.63 x 0.57 x 0.124,16 x 14.48 x 3.16,400,-40 to 85,2,5,,21.6 to 26.4,NXJ2,DC/DC Converters1,simple,"Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated,Default Category/Power Products/DC-DC Converters/Isolated/Single Output","power,murataps,base","<p>5V 400mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 21.6-26.4V Input</p>","<p>5V 400mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 21.6-26.4V Input</p>",,1,0,"Catalog, Search",,,,,,,"5/2/18, 11:50 PM","1/7/19, 8:27 PM",,,Block after Info Column,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxj2.pdf,,,,,,Murata Power Solutions,,,,,76.5,Yes,,,,,,,,,,110,,,5200,,No,No,1.1,10,K,,,,,,,,,Surface Mount,,,2,,,,,,,,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,70,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ2 series is a new range of lower profile,
fully automated manufacture surface mount
DC-DC converters. The NXJ2 series automated
manufacturing process with substrate Embedded
Transformer, offers increased product reliability
and repeatability of performance in a halogen
free, iLGA inspectable package. The NXJ2 series,
industry standard footprint is compatible with
existing designs.
The NXJ2 series has a MSL rating 2, and is compatible
with a peak reflow solder temperature of
260˚C as per J-STD-020.

","Isolated 2W Single Output SM DC-DC Converters
",,,,,,,,,,,,,,5,,,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
NXJ2S2415MC,NXJ2S2415MC,,0.63 x 0.57 x 0.124,16 x 14.48 x 3.16,133,-40 to 85,2,15,,21.6 to 26.4,NXJ2,DC/DC Converters1,simple,"Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated,Default Category/Power Products/DC-DC Converters/Isolated/Single Output","power,murataps,base","<p>15V 133mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 21.6-26.4V Input</p>","<p>15V 133mA, Isolated 2W Single Output SM DC-DC Converters 5.2kVDC, 21.6-26.4V Input</p>",,1,0,"Catalog, Search",,,,,,,"5/2/18, 11:50 PM","1/7/19, 8:27 PM",,,Block after Info Column,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nxj2.pdf,,,,,,Murata Power Solutions,,,,,78.5,Yes,,,,,,,,,,105,,,5200,,No,No,1.1,8,K,,,,,,,,,Surface Mount,,,2,,,,,,,,,,,,,,,Recommended In Production,,,,,,,,,,,,,,,,,,,20,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The NXJ2 series is a new range of lower profile,
fully automated manufacture surface mount
DC-DC converters. The NXJ2 series automated
manufacturing process with substrate Embedded
Transformer, offers increased product reliability
and repeatability of performance in a halogen
free, iLGA inspectable package. The NXJ2 series,
industry standard footprint is compatible with
existing designs.
The NXJ2 series has a MSL rating 2, and is compatible
with a peak reflow solder temperature of
260˚C as per J-STD-020.


","Isolated 2W Single Output SM DC-DC Converters
",,,,,,,,,,,,,,15,,,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
OKDH-T/20-W12-001-C,OKDH-T/20-W12-001-C,,1.01 x 0.543 x 0.323,25.65 x 13.8 x 8.2 mm,20,-40 to 85,66,0.6-3.3,,4.5 to 14,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"20A, non-isolated Digital PoL DC/DC Converter,Horizontal Mount Through Hole, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",,1,0,Search,,,,,,,"2/24/15, 1:35 AM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/okdx-t-20-w12.pdf,,,,,,Murata Power Solutions,,,,,97.1,Yes,,,,,,,,,,,,,,,No,No,,,M,,,,,,,,,Horizontal Mount Through Hole,,,66,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"20A, non-isolated Digital PoL DC/DC Converter,Horizontal Mount Through Hole, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",Digital 20-Amp  Horizontal Mount Through Hole PoLs,,,,,,,,,,,,,0.6 to 3.3,,,,,,,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
OKDH-T/25-W12-001-C,OKDH-T/25-W12-001-C,,1.01 x 0.543 x 0.323,25.65 x 13.8 x 8.2 mm,25,-40 to 85,82.5,0.6-3.3,,4.5 to 14,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"25A, non-isolated Digital PoL DC/DC Converter,Horizontal Mount Through Hole, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",,1,0,Search,,,,,,,"2/24/15, 1:35 AM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/okdx-t-25-w12.pdf,,,,,,Murata Power Solutions,,,,,97.1,Yes,,,,,,,,,,,,,,,No,No,,,M,,,,,,,,,Horizontal Mount Through Hole,,,82.5,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"25A, non-isolated Digital PoL DC/DC Converter,Horizontal Mount Through Hole, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",Digital 25-Amp  Horizontal Mount Through Hole PoLs,,,,,,,,,,,,,0.6 to 3.3,,,,,,,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
OKDX-T/25-W12-001-C,OKDX-T/25-W12-001-C,,1.035 x 0.30 x 0.614,26.3 x 7.6 x 15.6,25,-40 to 85,82.5,0.6-3.3,,4.5 to 14,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"25A, non-isolated Digital PoL DC/DC Converter, SIP, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",,1,0,Search,,,,,,,"2/18/15, 8:41 PM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/okdx-t-25-w12.pdf,,,,,,Murata Power Solutions,,,,,97.1,Yes,,,,,,,,,,,,,,,No,No,,,M,,,,,,,,,SIP,,,82.5,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"25A, non-isolated Digital PoL DC/DC Converter, SIP, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",Digital 25-Amp  SIP PoLs,,,,,,,,,,,,,0.6 to 3.3,,,,,,,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
OKDY-T/20-W12-001-C,OKDY-T/20-W12-001-C,,1.01 x 0.543 x 0.323,25.65 x 13.8 x 8.2 mm,20,-40 to 85,66,0.6-3.3,,4.5 to 14,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"20A, non-isolated Digital PoL DC/DC Converter,SMT, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",,1,0,Search,,,,,,,"2/24/15, 1:35 AM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/okdx-t-20-w12.pdf,,,,,,Murata Power Solutions,,,,,97.1,Yes,,,,,,,,,,,,,,,No,No,,,M,,,,,,,,,Surface Mount,,,66,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"20A, non-isolated Digital PoL DC/DC Converter,SMT, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",Digital 20-Amp  SMT PoLs,,,,,,,,,,,,,0.6 to 3.3,,,,,,,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
OKDY-T/25-W12-001-C,OKDY-T/25-W12-001-C,,1.01 x 0.543 x 0.323,25.65 x 13.8 x 8.2 mm,25,-40 to 85,82.5,0.6-3.3,,4.5 to 14,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"25A, non-isolated Digital PoL DC/DC Converter,SMT, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",,1,0,Search,,,,,,,"2/24/15, 1:35 AM","1/7/19, 6:22 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/okdx-t-25-w12.pdf,,,,,,Murata Power Solutions,,,,,97.1,Yes,,,,,,,,,,,,,,,No,No,,,M,,,,,,,,,Surface Mount,,,82.5,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,60,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"25A, non-isolated Digital PoL DC/DC Converter,SMT, 4.5-14Vin, 0.6 to 3.3Vout, Positive logic",Digital 25-Amp  SMT PoLs,,,,,,,,,,,,,0.6 to 3.3,,,,,,,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
